id,name,height,label
81979,David,152,:User
81980,Charlie,188,:Boss
81981,Luca,197,:Dipendent
81982,Bob,162,:User
81983,Luca,150,:Employee
81984,Alice,176,:Dipendent
81985,Alice,195,:Boss
81986,Alice,163,:Employee
81987,Alice,178,:Dipendent
81988,Bob,185,:User
81989,Bob,176,:Employee
81990,Alice,154,:Dipendent
81991,Luca,193,:Dipendent
81992,Alice,186,:User
81993,David,181,:Dipendent
81994,Bob,164,:Dipendent
81995,Luca,168,:Employee
81996,Luca,151,:User
81997,Alice,164,:Employee
81998,Luca,165,:Boss
81999,Bob,193,:User
82000,Charlie,162,:Employee
82001,Bob,150,:User
82002,Alice,167,:Dipendent
82003,Bob,191,:Dipendent
82004,Luca,169,:Dipendent
82005,Luca,176,:Boss
82006,Charlie,171,:User
82007,Charlie,171,:Dipendent
82008,Bob,162,:Dipendent
82009,Alice,173,:Dipendent
82010,David,182,:User
82011,Bob,176,:Dipendent
82012,Luca,150,:Dipendent
82013,Luca,194,:User
82014,Alice,154,:User
82015,Bob,158,:Employee
82016,David,174,:Dipendent
82017,Alice,190,:Boss
82018,Luca,184,:User
82019,Alice,164,:User
82020,Alice,182,:Employee
82021,David,165,:Dipendent
82022,Alice,182,:User
82023,David,166,:Dipendent
82024,Bob,174,:Dipendent
82025,Luca,170,:Dipendent
82026,Bob,171,:Boss
82027,Bob,179,:Employee
82028,Bob,156,:Dipendent
82029,Charlie,194,:Employee
82030,Bob,157,:Dipendent
82031,Charlie,159,:Employee
82032,Luca,174,:Employee
82033,Luca,168,:Employee
82034,Alice,156,:Dipendent
82035,Luca,183,:Employee
82036,Luca,197,:Employee
82037,Bob,168,:Employee
82038,David,168,:Employee
82039,Charlie,158,:Boss
82040,Alice,162,:Employee
82041,David,161,:Boss
82042,Charlie,180,:Boss
82043,Luca,170,:Boss
82044,Alice,200,:Boss
82045,Alice,171,:Boss
82046,Luca,192,:Dipendent
82047,Bob,187,:Employee
82048,Alice,169,:Dipendent
82049,David,172,:User
82050,Alice,159,:Dipendent
82051,Charlie,162,:User
82052,David,170,:Employee
82053,Luca,191,:User
82054,Bob,189,:Dipendent
82055,Charlie,163,:Employee
82056,David,159,:Boss
82057,Charlie,199,:User
82058,Alice,183,:Dipendent
82059,Luca,195,:Dipendent
82060,Luca,200,:User
82061,Luca,181,:User
82062,Charlie,197,:Boss
82063,Bob,171,:Employee
82064,Charlie,195,:Boss
82065,Charlie,150,:Boss
82066,Alice,169,:Boss
82067,Charlie,198,:Employee
82068,Bob,176,:Employee
82069,Bob,200,:User
82070,Bob,176,:Boss
82071,Alice,167,:Employee
82072,Alice,183,:User
82073,Luca,153,:Boss
82074,Alice,173,:Employee
82075,Charlie,167,:Dipendent
82076,David,180,:Boss
82077,Luca,177,:User
82078,Charlie,171,:Employee
82079,Luca,155,:Boss
82080,Luca,152,:Dipendent
82081,Bob,169,:Employee
82082,Alice,169,:Dipendent
82083,Bob,171,:User
82084,David,164,:Boss
82085,David,163,:Dipendent
82086,David,155,:Dipendent
82087,Luca,173,:Employee
82088,Alice,166,:Employee
82089,Charlie,191,:User
82090,Luca,165,:Boss
82091,Luca,165,:Boss
82092,Bob,169,:Dipendent
82093,Luca,200,:Boss
82094,Luca,152,:Boss
82095,Alice,195,:Employee
82096,Charlie,179,:User
82097,Charlie,172,:User
82098,Alice,196,:Boss
82099,Bob,152,:Boss
82100,David,165,:Boss
82101,Bob,185,:Boss
82102,Bob,178,:Dipendent
82103,Charlie,151,:Boss
82104,Charlie,158,:Dipendent
82105,Bob,197,:Dipendent
82106,Luca,158,:Boss
82107,Charlie,171,:Employee
82108,Charlie,163,:Dipendent
82109,Charlie,154,:Boss
82110,Bob,151,:Employee
82111,Luca,179,:Boss
82112,David,182,:User
82113,David,153,:Employee
82114,David,190,:Dipendent
82115,Alice,153,:User
82116,Bob,159,:Boss
82117,David,186,:Boss
82118,Bob,156,:Boss
82119,Charlie,162,:Boss
82120,Bob,192,:User
82121,Charlie,186,:User
82122,Bob,158,:Employee
82123,Luca,152,:Boss
82124,Charlie,195,:Employee
82125,David,159,:Employee
82126,Alice,167,:User
82127,Bob,171,:User
82128,Charlie,192,:Boss
82129,Alice,174,:Employee
82130,Charlie,170,:User
82131,Bob,169,:User
82132,Charlie,155,:Dipendent
82133,Bob,181,:Boss
82134,Alice,171,:Employee
82135,David,159,:Boss
82136,Charlie,191,:Dipendent
82137,Luca,200,:User
82138,Bob,155,:Dipendent
82139,Luca,198,:Dipendent
82140,Charlie,178,:Boss
82141,Alice,150,:Dipendent
82142,Charlie,165,:Employee
82143,David,155,:Employee
82144,Alice,172,:Boss
82145,Luca,156,:Employee
82146,Alice,159,:Boss
82147,Charlie,190,:Boss
82148,David,185,:Boss
82149,Bob,200,:User
82150,Alice,170,:Dipendent
82151,Luca,163,:Boss
82152,Bob,164,:Employee
82153,David,180,:Boss
82154,Alice,162,:Dipendent
82155,Charlie,156,:Boss
82156,Luca,170,:Employee
82157,Luca,172,:Employee
82158,Charlie,181,:Employee
82159,Alice,190,:Dipendent
82160,Luca,169,:User
82161,Bob,191,:User
82162,Charlie,197,:Boss
82163,Bob,168,:Employee
82164,Bob,158,:User
82165,Alice,165,:Boss
82166,Alice,169,:Dipendent
82167,Luca,162,:User
82168,Charlie,168,:User
82169,David,168,:Dipendent
82170,Charlie,156,:User
82171,David,188,:Dipendent
82172,Alice,186,:Dipendent
82173,Luca,191,:Dipendent
82174,Alice,157,:Boss
82175,Alice,157,:Boss
82176,David,197,:Boss
82177,Charlie,158,:User
82178,Alice,157,:Boss
82179,Charlie,152,:Dipendent
82180,Alice,167,:Employee
82181,Luca,198,:Boss
82182,David,181,:Boss
82183,Bob,155,:Boss
82184,Charlie,176,:Boss
82185,Charlie,180,:Employee
82186,Charlie,171,:Dipendent
82187,Alice,196,:User
82188,Bob,174,:Employee
82189,Luca,188,:User
82190,Charlie,175,:Boss
82191,Charlie,155,:Employee
82192,Charlie,168,:Dipendent
82193,Bob,185,:Employee
82194,David,172,:User
82195,Alice,189,:Dipendent
82196,Bob,174,:User
82197,Charlie,171,:Employee
82198,Charlie,168,:Boss
82199,Alice,157,:Employee
82200,David,181,:Dipendent
82201,David,170,:Employee
82202,Alice,188,:User
82203,Charlie,167,:Employee
82204,Alice,200,:Dipendent
82205,David,166,:User
82206,David,176,:Employee
82207,Charlie,199,:Dipendent
82208,Alice,193,:Employee
82209,David,190,:Boss
82210,Charlie,192,:Dipendent
82211,Alice,190,:User
82212,Bob,157,:User
82213,David,200,:Boss
82214,David,195,:User
82215,David,196,:Employee
82216,Luca,156,:Employee
82217,Bob,171,:Dipendent
82218,Alice,186,:Boss
82219,David,199,:Employee
82220,Bob,172,:Employee
82221,David,156,:Dipendent
82222,Alice,181,:Employee
82223,Alice,189,:User
82224,Charlie,190,:Dipendent
82225,Bob,179,:Employee
82226,Alice,195,:Employee
82227,Charlie,160,:Dipendent
82228,Alice,172,:User
82229,Luca,172,:Boss
82230,David,192,:Employee
82231,David,188,:Boss
82232,David,153,:User
82233,Bob,152,:Boss
82234,Alice,175,:Boss
82235,Charlie,196,:User
82236,Luca,179,:Employee
82237,Luca,176,:Dipendent
82238,Alice,159,:User
82239,Luca,171,:Boss
82240,David,200,:Boss
82241,David,185,:Boss
82242,Bob,168,:Boss
82243,Bob,181,:User
82244,Alice,171,:Dipendent
82245,Bob,185,:Dipendent
82246,Alice,190,:Employee
82247,Bob,193,:Dipendent
82248,Charlie,189,:User
82249,Charlie,164,:User
82250,Luca,192,:Boss
82251,Charlie,193,:Employee
82252,David,200,:Boss
82253,Bob,191,:Boss
82254,Bob,181,:Employee
82255,David,184,:User
82256,Luca,152,:Boss
82257,Luca,155,:User
82258,David,154,:Dipendent
82259,Luca,195,:User
82260,Bob,173,:Dipendent
82261,Alice,156,:Employee
82262,Bob,156,:Dipendent
82263,Charlie,151,:Employee
82264,Alice,194,:User
82265,Luca,157,:Employee
82266,David,187,:User
82267,Luca,160,:Boss
82268,Alice,180,:Dipendent
82269,Bob,153,:Dipendent
82270,Charlie,176,:Employee
82271,Charlie,198,:Boss
82272,Bob,151,:Dipendent
82273,Alice,181,:Dipendent
82274,Alice,166,:Dipendent
82275,Charlie,178,:Boss
82276,David,175,:Boss
82277,Alice,196,:Boss
82278,Alice,159,:Boss
82279,Bob,152,:Boss
82280,Luca,190,:Employee
82281,David,188,:User
82282,Charlie,162,:Dipendent
82283,Alice,164,:Employee
82284,Charlie,183,:User
82285,David,173,:Employee
82286,Luca,193,:Boss
82287,Luca,195,:Employee
82288,Charlie,184,:Employee
82289,Luca,189,:User
82290,David,153,:User
82291,Luca,150,:Boss
82292,Luca,187,:Employee
82293,Bob,166,:Boss
82294,David,192,:Employee
82295,Charlie,181,:Boss
82296,Luca,191,:Boss
82297,Luca,182,:Boss
82298,Luca,190,:User
82299,Bob,193,:Dipendent
82300,Luca,168,:Dipendent
82301,Luca,168,:User
82302,Luca,164,:Boss
82303,Luca,183,:Boss
82304,Bob,154,:Employee
82305,Charlie,171,:Boss
82306,Charlie,158,:Boss
82307,David,192,:Boss
82308,Alice,191,:Boss
82309,Alice,163,:Dipendent
82310,Alice,162,:User
82311,David,151,:Dipendent
82312,Luca,193,:User
82313,Bob,198,:Employee
82314,David,155,:User
82315,Charlie,174,:Boss
82316,Luca,150,:Dipendent
82317,Bob,176,:User
82318,Alice,197,:Employee
82319,David,195,:User
82320,Bob,159,:Boss
82321,David,192,:Dipendent
82322,Charlie,169,:Dipendent
82323,Luca,152,:Dipendent
82324,Alice,156,:Boss
82325,Alice,173,:Employee
82326,David,183,:Boss
82327,Luca,152,:Dipendent
82328,Bob,186,:User
82329,Charlie,175,:Employee
82330,Charlie,159,:Dipendent
82331,Luca,183,:Employee
82332,Charlie,163,:Boss
82333,David,188,:User
82334,Charlie,190,:User
82335,Luca,174,:Boss
82336,Luca,159,:Employee
82337,Alice,155,:Employee
82338,Luca,178,:Employee
82339,David,191,:Employee
82340,David,182,:Boss
82341,Bob,188,:Boss
82342,Bob,186,:User
82343,Alice,167,:Dipendent
82344,Alice,178,:User
82345,Bob,174,:User
82346,Bob,178,:User
82347,Bob,166,:Employee
82348,Alice,163,:User
82349,Bob,192,:User
82350,Bob,169,:Employee
82351,Alice,181,:User
82352,Luca,192,:User
82353,Luca,171,:Dipendent
82354,Charlie,171,:User
82355,Charlie,198,:User
82356,Bob,200,:Employee
82357,David,183,:Employee
82358,Luca,200,:Boss
82359,Alice,187,:Employee
82360,Alice,166,:Dipendent
82361,Bob,174,:User
82362,Alice,167,:Dipendent
82363,Charlie,157,:Boss
82364,Bob,182,:Employee
82365,Charlie,156,:Dipendent
82366,David,152,:User
82367,Charlie,155,:User
82368,Bob,170,:Boss
82369,Alice,174,:Employee
82370,Charlie,182,:Boss
82371,Bob,200,:Employee
82372,Luca,164,:User
82373,Bob,186,:Boss
82374,Alice,157,:Employee
82375,Charlie,181,:Employee
82376,David,178,:Employee
82377,Luca,152,:Employee
82378,David,170,:User
82379,Bob,170,:Employee
82380,Charlie,166,:Dipendent
82381,Charlie,154,:Employee
82382,Charlie,165,:Dipendent
82383,Charlie,162,:Employee
82384,Luca,192,:User
82385,David,175,:User
82386,Charlie,184,:Dipendent
82387,Alice,167,:Dipendent
82388,David,157,:Employee
82389,Bob,179,:Employee
82390,Luca,167,:Boss
82391,Charlie,163,:Boss
82392,Bob,191,:User
82393,Alice,168,:Boss
82394,David,150,:Employee
82395,Luca,196,:User
82396,Bob,158,:User
82397,Luca,191,:User
82398,David,172,:Employee
82399,David,198,:Employee
82400,Bob,192,:Dipendent
82401,Bob,184,:Employee
82402,Alice,200,:Boss
82403,Luca,150,:Boss
82404,Charlie,174,:Dipendent
82405,Charlie,176,:Boss
82406,Charlie,187,:Boss
82407,Bob,184,:Boss
82408,Charlie,169,:Dipendent
82409,Charlie,162,:User
82410,Luca,157,:Boss
82411,Charlie,171,:Boss
82412,David,156,:Dipendent
82413,Alice,179,:Employee
82414,Alice,150,:Dipendent
82415,Alice,186,:User
82416,Charlie,186,:Dipendent
82417,David,184,:Boss
82418,Bob,197,:Dipendent
82419,Alice,155,:Boss
82420,Bob,191,:Boss
82421,Alice,167,:User
82422,David,174,:User
82423,Luca,150,:User
82424,Alice,189,:Dipendent
82425,Bob,191,:Dipendent
82426,Charlie,200,:Dipendent
82427,David,198,:Boss
82428,Alice,174,:User
82429,Bob,177,:Employee
82430,Alice,153,:Employee
82431,Luca,168,:Dipendent
82432,Bob,182,:Employee
82433,Bob,166,:Boss
82434,Luca,173,:Boss
82435,Alice,200,:Dipendent
82436,David,199,:Dipendent
82437,Alice,155,:Dipendent
82438,Alice,179,:User
82439,Charlie,162,:Dipendent
82440,Luca,194,:Employee
82441,Bob,154,:User
82442,Luca,189,:Boss
82443,Luca,153,:Boss
82444,Charlie,151,:Employee
82445,Charlie,184,:Dipendent
82446,David,161,:Boss
82447,Charlie,195,:Dipendent
82448,Charlie,165,:Employee
82449,Luca,197,:Employee
82450,Luca,192,:Dipendent
82451,David,192,:User
82452,Luca,164,:Boss
82453,Bob,155,:Employee
82454,David,192,:User
82455,Alice,186,:Boss
82456,Charlie,178,:Employee
82457,David,167,:Boss
82458,Bob,150,:Dipendent
82459,Bob,150,:Boss
82460,Charlie,197,:Boss
82461,Luca,190,:Employee
82462,Bob,174,:Employee
82463,Bob,154,:Dipendent
82464,Charlie,198,:Dipendent
82465,Luca,175,:Dipendent
82466,Alice,161,:Employee
82467,David,154,:Dipendent
82468,David,159,:Boss
82469,David,179,:Boss
82470,Luca,200,:Boss
82471,Alice,190,:User
82472,Charlie,153,:Employee
82473,Bob,154,:User
82474,David,168,:Dipendent
82475,David,172,:Boss
82476,Alice,174,:Boss
82477,Alice,187,:Employee
82478,Alice,177,:Employee
82479,Charlie,161,:User
82480,Bob,185,:Employee
82481,Luca,188,:Dipendent
82482,Charlie,162,:Boss
82483,David,197,:User
82484,David,170,:Dipendent
82485,Charlie,175,:Employee
82486,Alice,171,:Employee
82487,Luca,185,:Employee
82488,Luca,183,:Dipendent
82489,Charlie,165,:Dipendent
82490,David,157,:Boss
82491,Bob,155,:Employee
82492,Luca,199,:User
82493,Bob,159,:Boss
82494,Charlie,193,:Boss
82495,Bob,169,:Employee
82496,Bob,164,:Boss
82497,Alice,189,:User
82498,Alice,196,:Dipendent
82499,Charlie,170,:Employee
82500,Charlie,164,:User
82501,David,152,:User
82502,Alice,199,:User
82503,Charlie,156,:User
82504,Bob,154,:Employee
82505,Bob,185,:Dipendent
82506,David,194,:Employee
82507,Alice,180,:Dipendent
82508,Bob,155,:User
82509,Alice,171,:User
82510,Luca,163,:Dipendent
82511,Charlie,165,:Employee
82512,Alice,164,:Boss
82513,Alice,172,:Boss
82514,Bob,159,:Employee
82515,Charlie,170,:Dipendent
82516,Alice,180,:Employee
82517,Luca,185,:Boss
82518,Bob,192,:User
82519,Charlie,184,:User
82520,Bob,151,:Employee
82521,Alice,152,:Dipendent
82522,Alice,166,:Employee
82523,Charlie,166,:Employee
82524,Alice,161,:Employee
82525,David,196,:Dipendent
82526,Charlie,186,:Employee
82527,Charlie,198,:Employee
82528,Bob,168,:Dipendent
82529,Charlie,193,:User
82530,Charlie,167,:User
82531,Charlie,180,:Employee
82532,Luca,182,:Dipendent
82533,Luca,171,:Dipendent
82534,Luca,179,:Employee
82535,Luca,158,:Dipendent
82536,Alice,168,:Boss
82537,Luca,151,:Employee
82538,Charlie,164,:Boss
82539,Bob,184,:Dipendent
82540,Alice,158,:Dipendent
82541,Luca,200,:Employee
82542,Bob,197,:User
82543,David,189,:User
82544,David,172,:Boss
82545,David,156,:Dipendent
82546,Charlie,161,:Dipendent
82547,David,192,:Boss
82548,Charlie,155,:Boss
82549,Luca,169,:Dipendent
82550,Luca,166,:Boss
82551,Charlie,198,:User
82552,Charlie,191,:User
82553,Luca,185,:Dipendent
82554,Alice,197,:Dipendent
82555,David,188,:User
82556,Alice,176,:Dipendent
82557,Charlie,198,:User
82558,Luca,200,:Boss
82559,Alice,200,:Employee
82560,Alice,163,:Employee
82561,Luca,185,:Dipendent
82562,David,193,:Boss
82563,David,194,:Boss
82564,Alice,183,:User
82565,Alice,165,:Employee
82566,Alice,173,:Employee
82567,Alice,175,:Employee
82568,David,171,:Dipendent
82569,Alice,151,:User
82570,Bob,173,:User
82571,Charlie,195,:Boss
82572,Luca,190,:Dipendent
82573,Charlie,154,:Boss
82574,David,151,:Dipendent
82575,Charlie,153,:User
82576,Bob,192,:Boss
82577,Alice,151,:Dipendent
82578,Bob,199,:Dipendent
82579,Bob,189,:Boss
82580,Alice,165,:Boss
82581,Bob,195,:User
82582,Luca,198,:Employee
82583,Charlie,192,:Dipendent
82584,Alice,186,:Employee
82585,David,151,:Employee
82586,Charlie,175,:User
82587,Luca,182,:Dipendent
82588,David,171,:User
82589,Luca,190,:Dipendent
82590,Charlie,187,:User
82591,Alice,177,:User
82592,Bob,193,:Employee
82593,David,152,:Boss
82594,Charlie,174,:User
82595,Alice,164,:Boss
82596,Alice,190,:Employee
82597,Bob,172,:Employee
82598,Charlie,186,:Employee
82599,Alice,152,:Employee
82600,David,171,:Employee
82601,Charlie,167,:Dipendent
82602,Luca,156,:Employee
82603,Luca,180,:Employee
82604,Alice,165,:User
82605,Alice,190,:User
82606,David,180,:Boss
82607,Alice,151,:Boss
82608,Charlie,156,:Dipendent
82609,David,193,:Dipendent
82610,David,174,:Employee
82611,Alice,163,:User
82612,Charlie,182,:Boss
82613,Luca,175,:User
82614,Luca,185,:User
82615,Bob,197,:Employee
82616,Charlie,187,:Boss
82617,Charlie,154,:Boss
82618,Charlie,155,:Dipendent
82619,Alice,161,:Boss
82620,Charlie,185,:User
82621,David,188,:User
82622,Charlie,198,:User
82623,Luca,154,:Dipendent
82624,Bob,160,:Employee
82625,Alice,164,:Boss
82626,Bob,154,:Dipendent
82627,Luca,196,:Boss
82628,Charlie,159,:Boss
82629,Bob,155,:Employee
82630,Alice,186,:Employee
82631,Luca,196,:Employee
82632,Luca,177,:Dipendent
82633,David,186,:Dipendent
82634,David,176,:Boss
82635,Bob,189,:User
82636,David,187,:Employee
82637,David,200,:Employee
82638,Luca,179,:Dipendent
82639,Luca,154,:Dipendent
82640,Luca,196,:Employee
82641,Bob,150,:Employee
82642,Charlie,155,:Dipendent
82643,Charlie,194,:Employee
82644,Charlie,187,:Boss
82645,David,172,:Employee
82646,Bob,194,:Boss
82647,Charlie,189,:Boss
82648,Charlie,161,:Boss
82649,Charlie,191,:User
82650,Luca,189,:Employee
82651,Charlie,190,:Boss
82652,Bob,155,:Boss
82653,Bob,158,:Boss
82654,Bob,176,:User
82655,David,170,:Boss
82656,Alice,178,:Boss
82657,Bob,154,:Dipendent
82658,Luca,195,:User
82659,Alice,184,:Employee
82660,Alice,200,:Employee
82661,David,154,:User
82662,Charlie,191,:Boss
82663,David,187,:Boss
82664,Bob,177,:Dipendent
82665,David,188,:Boss
82666,Alice,182,:Dipendent
82667,Alice,172,:Dipendent
82668,Bob,156,:User
82669,Bob,163,:User
82670,Bob,199,:Employee
82671,Bob,155,:Boss
82672,David,159,:Dipendent
82673,Luca,192,:Employee
82674,Bob,168,:Boss
82675,Bob,177,:Boss
82676,David,164,:User
82677,Charlie,198,:User
82678,Bob,190,:Employee
82679,Alice,177,:User
82680,Alice,200,:Boss
82681,Luca,197,:User
82682,Charlie,156,:Employee
82683,David,160,:Boss
82684,Luca,189,:Employee
82685,Charlie,195,:User
82686,David,171,:Employee
82687,David,170,:Boss
82688,Luca,170,:Boss
82689,Bob,167,:Boss
82690,Bob,167,:Boss
82691,Charlie,171,:Employee
82692,Luca,157,:User
82693,Charlie,165,:Boss
82694,Alice,157,:Employee
82695,Luca,184,:Boss
82696,Bob,158,:Boss
82697,David,161,:Boss
82698,Alice,189,:Boss
82699,Alice,198,:User
82700,Charlie,150,:Employee
82701,Alice,170,:Dipendent
82702,Bob,161,:Dipendent
82703,Alice,183,:Boss
82704,Bob,175,:User
82705,Bob,155,:Boss
82706,David,176,:User
82707,Luca,150,:Employee
82708,Charlie,176,:Dipendent
82709,Luca,191,:Dipendent
82710,David,172,:User
82711,Luca,195,:Boss
82712,David,153,:User
82713,Charlie,181,:Boss
82714,Charlie,185,:Boss
82715,Bob,155,:Employee
82716,Alice,160,:Boss
82717,Alice,197,:Dipendent
82718,Charlie,158,:Dipendent
82719,Luca,189,:Employee
82720,Alice,181,:User
82721,Luca,176,:User
82722,David,170,:Employee
82723,Bob,195,:User
82724,Charlie,164,:Dipendent
82725,Luca,161,:Boss
82726,Luca,170,:User
82727,Bob,198,:User
82728,Bob,179,:User
82729,Luca,153,:Boss
82730,Bob,167,:Employee
82731,Luca,197,:Employee
82732,Luca,187,:User
82733,Bob,199,:Dipendent
82734,Luca,163,:User
82735,Bob,180,:Boss
82736,Bob,154,:Boss
82737,David,187,:Employee
82738,Luca,152,:User
82739,Charlie,151,:User
82740,Bob,174,:Boss
82741,David,192,:Employee
82742,David,175,:Employee
82743,Alice,176,:User
82744,Charlie,175,:Employee
82745,Bob,156,:Boss
82746,David,150,:Boss
82747,Charlie,166,:Boss
82748,Luca,150,:Employee
82749,Bob,187,:Dipendent
82750,Alice,187,:Employee
82751,David,157,:User
82752,Charlie,172,:User
82753,Alice,177,:Boss
82754,Alice,190,:Dipendent
82755,David,200,:Dipendent
82756,Bob,167,:Boss
82757,Bob,189,:Boss
82758,David,159,:Boss
82759,David,184,:User
82760,Bob,165,:Dipendent
82761,Bob,169,:Boss
82762,Luca,168,:User
82763,Bob,199,:Dipendent
82764,David,157,:Boss
82765,Charlie,157,:User
82766,David,153,:Dipendent
82767,Alice,198,:Boss
82768,David,152,:User
82769,Charlie,171,:Dipendent
82770,Bob,177,:User
82771,Alice,194,:User
82772,Alice,164,:User
82773,Luca,185,:User
82774,Luca,184,:Employee
82775,Alice,184,:Employee
82776,Charlie,192,:User
82777,Alice,157,:Boss
82778,Bob,196,:User
82779,David,184,:Employee
82780,David,156,:Dipendent
82781,Luca,150,:Boss
82782,Charlie,173,:Boss
82783,Luca,169,:Dipendent
82784,Bob,192,:Dipendent
82785,Alice,154,:Boss
82786,Alice,181,:User
82787,David,163,:Boss
82788,Alice,190,:Boss
82789,Luca,195,:Employee
82790,Bob,187,:User
82791,Bob,154,:Boss
82792,Bob,193,:User
82793,Luca,194,:Boss
82794,Alice,182,:Employee
82795,Luca,164,:Boss
82796,Bob,172,:Employee
82797,Luca,184,:User
82798,Charlie,196,:Employee
82799,Alice,161,:Employee
82800,Alice,200,:Boss
82801,Alice,163,:Dipendent
82802,David,170,:User
82803,Charlie,158,:Boss
82804,Bob,189,:Boss
82805,Bob,168,:Dipendent
82806,Luca,181,:Boss
82807,Charlie,192,:Dipendent
82808,Alice,184,:Employee
82809,Luca,176,:Dipendent
82810,David,177,:User
82811,Alice,194,:Dipendent
82812,Bob,175,:Employee
82813,David,169,:Employee
82814,Luca,171,:Dipendent
82815,Alice,195,:User
82816,Bob,171,:Boss
82817,Charlie,178,:Employee
82818,David,180,:Boss
82819,Bob,191,:Dipendent
82820,Luca,155,:Dipendent
82821,Charlie,159,:User
82822,Luca,156,:User
82823,Bob,164,:Dipendent
82824,Luca,150,:Dipendent
82825,Alice,172,:Employee
82826,Luca,192,:User
82827,David,181,:Dipendent
82828,David,172,:Boss
82829,Alice,161,:Employee
82830,Alice,158,:Employee
82831,Bob,188,:Employee
82832,Luca,187,:Employee
82833,Bob,150,:Boss
82834,David,187,:Employee
82835,Charlie,184,:User
82836,David,185,:User
82837,Bob,169,:Boss
82838,Alice,154,:User
82839,Luca,173,:Employee
82840,Charlie,150,:Dipendent
82841,Bob,189,:Dipendent
82842,David,180,:Boss
82843,Luca,174,:Dipendent
82844,Charlie,164,:Dipendent
82845,Luca,196,:Employee
82846,Alice,164,:Employee
82847,David,189,:Employee
82848,Bob,198,:Dipendent
82849,Bob,196,:Dipendent
82850,David,199,:Boss
82851,Alice,185,:Boss
82852,Luca,189,:Dipendent
82853,Luca,193,:Employee
82854,Alice,184,:Employee
82855,Luca,163,:Employee
82856,Bob,152,:Boss
82857,David,169,:Dipendent
82858,Bob,167,:Employee
82859,Luca,169,:Boss
82860,Charlie,186,:Boss
82861,Charlie,174,:Boss
82862,Charlie,171,:Dipendent
82863,Charlie,189,:Employee
82864,Luca,150,:Dipendent
82865,David,194,:User
82866,David,177,:Employee
82867,Bob,185,:User
82868,Alice,160,:User
82869,Luca,158,:Employee
82870,David,150,:User
82871,Charlie,187,:Boss
82872,Bob,182,:User
82873,Charlie,189,:Employee
82874,David,156,:Employee
82875,Luca,199,:Dipendent
82876,David,161,:User
82877,Bob,157,:Dipendent
82878,David,175,:Employee
82879,David,187,:User
82880,Bob,189,:User
82881,David,151,:User
82882,David,187,:User
82883,Alice,181,:Boss
82884,Alice,151,:Dipendent
82885,David,157,:Employee
82886,Bob,186,:Dipendent
82887,Luca,163,:User
82888,Luca,159,:User
82889,Alice,189,:Boss
82890,David,198,:Boss
82891,Charlie,194,:Boss
82892,Bob,177,:Boss
82893,Luca,191,:Boss
82894,Charlie,150,:Dipendent
82895,Alice,179,:User
82896,David,196,:Dipendent
82897,Alice,151,:Employee
82898,Alice,155,:Employee
82899,Alice,192,:Dipendent
82900,Charlie,194,:Employee
82901,David,161,:Dipendent
82902,Charlie,155,:User
82903,Charlie,183,:Boss
82904,Alice,157,:Dipendent
82905,Charlie,160,:User
82906,David,189,:Boss
82907,Alice,180,:Boss
82908,Alice,189,:User
82909,Luca,166,:User
82910,David,173,:Dipendent
82911,Charlie,197,:User
82912,Luca,164,:Dipendent
82913,Bob,186,:Employee
82914,Luca,168,:User
82915,Alice,161,:Employee
82916,Bob,172,:Employee
82917,Luca,187,:Employee
82918,David,193,:Employee
82919,Charlie,199,:Dipendent
82920,Luca,168,:Employee
82921,David,173,:Boss
82922,Charlie,157,:User
82923,Luca,196,:User
82924,Luca,179,:Dipendent
82925,David,158,:User
82926,Bob,186,:Dipendent
82927,Luca,184,:Dipendent
82928,David,176,:Dipendent
82929,Bob,194,:User
82930,Charlie,177,:Dipendent
82931,Charlie,170,:User
82932,David,183,:User
82933,Alice,196,:Dipendent
82934,Bob,192,:Employee
82935,Charlie,152,:User
82936,David,162,:Employee
82937,Luca,161,:User
82938,Alice,151,:Dipendent
82939,David,198,:User
82940,Bob,190,:Dipendent
82941,Charlie,175,:Dipendent
82942,Charlie,174,:User
82943,Charlie,150,:Employee
82944,David,191,:Employee
82945,Luca,187,:Boss
82946,Luca,175,:Boss
82947,Luca,150,:Boss
82948,Alice,174,:Dipendent
82949,Bob,165,:User
82950,Alice,171,:Boss
82951,Bob,185,:User
82952,Bob,179,:Employee
82953,Alice,186,:Dipendent
82954,Alice,150,:User
82955,David,150,:Dipendent
82956,Charlie,167,:Employee
82957,David,163,:User
82958,Charlie,170,:Boss
82959,David,189,:Dipendent
82960,Charlie,188,:Dipendent
82961,David,167,:User
82962,Bob,197,:Employee
82963,Charlie,184,:Dipendent
82964,Charlie,174,:Boss
82965,Luca,183,:Dipendent
82966,Charlie,162,:Boss
82967,Alice,200,:Employee
82968,Luca,179,:Employee
82969,David,152,:Dipendent
82970,Alice,167,:Dipendent
82971,Bob,188,:Boss
82972,David,163,:Boss
82973,Charlie,166,:Employee
82974,Luca,171,:User
82975,Bob,195,:Dipendent
82976,Charlie,173,:Employee
82977,Luca,154,:Boss
82978,David,190,:Employee
82979,Alice,152,:User
82980,David,157,:Dipendent
82981,Bob,199,:Employee
82982,Luca,161,:User
82983,Charlie,174,:User
82984,Alice,171,:Boss
82985,Bob,154,:User
82986,Charlie,197,:User
82987,Charlie,166,:User
82988,Alice,176,:Dipendent
82989,Charlie,194,:User
